Order Date,Product Name,Category,Region,Quantity,Sales,Profit,Order ID,Customer_ID,Price,Discount,Delivery Time,Shipping Mode,Customer Rating,Customer Segment,Returned,Return Reason,Return
12-01-2023,Laptop,Electronics,South,5,3985,824.4,214,ABC0214,797,12,10,Standard,1,Premium,Yes,Low Rating,No
03-01-2022,Camera,Electronics,North,7,2723,638.26,215,ABC0215,389,24,11,Standard,1.4,Premium,Yes,Low Rating,No
20-10-2022,Tablet,Electronics,North,2,746,170.75,216,ABC0216,373,39,4,Standard,3.4,Regular,No,Not Returned,No
21-08-2024,Laptop,Electronics,West,5,3170,245.25,217,ABC0217,634,29,7,Same Day,2.3,Premium,Yes,Low Rating,No
11-12-2023,Smartwatch,Electronics,East,5,550,63.11,218,ABC0218,110,39,6,Express,3.2,Regular,Yes,Product Issue,No
14-08-2022,Tablet,Electronics,North,8,480,132.45,219,ABC0219,60,29,10,Express,2.2,Regular,Yes,Low Rating,No
03-06-2024,Printer,Office,East,4,3284,354.4,220,ABC0220,821,33,7,Standard,2.3,Premium,Yes,Low Rating,No
23-01-2024,Smartwatch,Electronics,South,2,1748,183.75,221,ABC0221,874,22,5,Same Day,2.7,Regular,Yes,Not Returned,No
20-11-2023,Headphones,Accessories,North,8,824,240.84,222,ABC0222,103,22,4,Standard,3.3,Regular,No,Not Returned,No
03-03-2022,Headphones,Accessories,North,4,1872,448.46,223,ABC0223,468,6,7,Express,2.1,Regular,Yes,Low Rating,No
20-02-2024,Tablet,Electronics,West,3,627,103.98,224,ABC0224,209,39,7,Same Day,3,Regular,No,Not Returned,No
09-08-2024,Camera,Electronics,East,9,5661,1104.02,225,ABC0225,629,20,6,Standard,3,Premium,No,Not Returned,No
19-06-2022,Camera,Electronics,North,3,2910,765.47,226,ABC0226,970,37,8,Standard,3.3,Premium,No,Not Returned,No
01-09-2024,Tablet,Electronics,South,9,9036,1087.46,227,ABC0227,1004,8,4,Same Day,4,Premium,No,Not Returned,No
30-08-2024,Tablet,Electronics,West,5,4815,338.31,228,ABC0228,963,37,10,Express,2.6,Premium,Yes,Late Delivery,No
12-08-2022,Mouse,Accessories,South,1,1187,206.28,229,ABC0229,1187,18,5,Same Day,2.6,Regular,Yes,Not Returned,No
04-08-2022,Headphones,Accessories,East,3,3339,732.92,230,ABC0230,1113,25,4,Standard,2,Premium,Yes,Low Rating,No
20-02-2024,Tablet,Electronics,East,1,620,165.43,231,ABC0231,620,24,12,Standard,1.1,Regular,Yes,Low Rating,No
26-02-2023,Camera,Electronics,West,5,2025,414.42,232,ABC0232,405,12,1,Standard,4.7,Regular,No,Not Returned,No
20-11-2024,Printer,Office,East,5,3030,811.92,233,ABC0233,606,11,12,Standard,1,Premium,Yes,Low Rating,No
12-08-2023,Smartwatch,Electronics,North,5,655,166.69,234,ABC0234,131,7,8,Express,2.4,Regular,Yes,Low Rating,No
17-01-2022,Printer,Office,West,2,2238,294.54,235,ABC0235,1119,21,1,Express,4.1,Regular,No,Not Returned,No
12-04-2023,Smartphone,Electronics,South,8,3312,811.31,236,ABC0236,414,37,5,Standard,3.6,Premium,No,Not Returned,No
26-07-2023,Printer,Office,East,9,9387,1271.64,237,ABC0237,1043,16,6,Express,3.4,Premium,No,Not Returned,No
01-01-2024,Mouse,Accessories,West,6,5790,1285.21,238,ABC0238,965,26,6,Express,2.4,Premium,Yes,Low Rating,No
06-12-2023,Laptop,Electronics,South,6,2700,527.97,239,ABC0239,450,26,5,Express,3.2,Premium,No,Not Returned,No
05-12-2023,Smartwatch,Electronics,East,8,2072,555.06,240,ABC0240,259,34,3,Standard,3.9,Regular,No,Not Returned,No
27-10-2024,Keyboard,Accessories,North,3,2991,716.54,241,ABC0241,997,12,5,Same Day,3,Premium,No,Not Returned,No
04-08-2024,Laptop,Electronics,East,6,5568,958.59,242,ABC0242,928,31,12,Same Day,1,Premium,Yes,Low Rating,No
01-02-2023,Smartwatch,Electronics,North,7,5509,1648.74,243,ABC0243,787,31,8,Same Day,2.3,Premium,Yes,Low Rating,No
02-06-2024,Printer,Office,West,7,5922,1323.1,244,ABC0244,846,38,2,Standard,4.5,Premium,No,Not Returned,No
28-04-2024,Smartphone,Electronics,South,4,4380,362.81,245,ABC0245,1095,25,6,Express,2.7,Premium,Yes,Not Returned,No
25-03-2022,Tablet,Electronics,South,5,1760,272.68,246,ABC0246,352,34,9,Express,1.5,Regular,Yes,Low Rating,No
05-10-2024,Headphones,Accessories,North,9,5571,1523.81,247,ABC0247,619,37,8,Standard,2.5,Premium,Yes,Not Returned,No
19-12-2024,Tablet,Electronics,South,2,1082,182.1,248,ABC0248,541,32,11,Standard,1,Regular,Yes,Low Rating,No
18-07-2022,Camera,Electronics,East,1,569,138.11,249,ABC0249,569,37,8,Same Day,2.2,Regular,Yes,Low Rating,No
11-06-2023,Mouse,Accessories,North,8,3416,697.42,250,ABC0250,427,9,8,Same Day,2.1,Premium,Yes,Low Rating,No
13-10-2024,Printer,Office,West,1,570,57.07,251,ABC0251,570,23,7,Standard,3.3,Regular,Yes,Product Issue,No
07-08-2023,Monitor,Accessories,East,6,3300,386.92,252,ABC0252,550,8,8,Same Day,2,Premium,Yes,Low Rating,No
04-12-2022,Laptop,Electronics,South,8,2584,568.77,253,ABC0253,323,39,6,Express,3.9,Premium,No,Not Returned,No
18-02-2024,Monitor,Accessories,South,9,7650,2204.44,254,ABC0254,850,21,2,Standard,4.7,Premium,No,Not Returned,No
05-12-2024,Headphones,Accessories,West,8,3600,272.51,255,ABC0255,450,32,2,Standard,5,Premium,No,Not Returned,No
15-12-2023,Monitor,Accessories,West,6,846,190.87,256,ABC0256,141,34,8,Express,2.7,Regular,Yes,Not Returned,No
12-08-2023,Smartphone,Electronics,West,1,51,9.36,257,ABC0257,51,33,11,Express,1.2,Regular,Yes,Low Rating,No
20-05-2024,Smartwatch,Electronics,South,6,7056,586.91,258,ABC0258,1176,10,1,Express,4.2,Premium,No,Not Returned,No
05-06-2024,Smartwatch,Electronics,West,2,384,38.41,259,ABC0259,192,39,6,Same Day,2.8,Regular,Yes,Product Issue,No
09-01-2022,Laptop,Electronics,South,8,2928,663.54,260,ABC0260,366,28,6,Standard,3.7,Premium,No,Not Returned,No
17-12-2023,Camera,Electronics,West,7,1904,352.86,261,ABC0261,272,33,11,Same Day,1.3,Regular,Yes,Low Rating,No
08-09-2022,Tablet,Electronics,East,2,2314,312.07,262,ABC0262,1157,35,4,Express,4,Regular,No,Not Returned,No
22-01-2022,Printer,Office,South,4,1028,192.13,263,ABC0263,257,39,12,Same Day,1.1,Regular,Yes,Low Rating,No
04-09-2024,Headphones,Accessories,South,9,8307,1326.23,264,ABC0264,923,37,11,Express,1.5,Premium,Yes,Low Rating,No
20-01-2024,Printer,Office,West,9,1539,203.54,265,ABC0265,171,25,11,Same Day,1.5,Regular,Yes,Low Rating,No
03-11-2022,Tablet,Electronics,West,7,2506,537.98,266,ABC0266,358,36,10,Same Day,1.9,Premium,Yes,Low Rating,No
03-07-2023,Smartphone,Electronics,West,6,5778,1232.54,267,ABC0267,963,27,3,Express,3.6,Premium,No,Not Returned,No
25-01-2024,Tablet,Electronics,East,9,10188,2165.78,268,ABC0268,1132,37,11,Same Day,1.2,Premium,Yes,Low Rating,No
11-05-2024,Monitor,Accessories,North,1,952,157.7,269,ABC0269,952,7,3,Standard,4.2,Regular,No,Not Returned,No
02-01-2024,Smartwatch,Electronics,West,8,3624,750.86,270,ABC0270,453,22,1,Same Day,4.7,Premium,No,Not Returned,No
24-02-2023,Keyboard,Accessories,South,8,7968,1551.12,271,ABC0271,996,29,3,Same Day,3.8,Premium,No,Not Returned,No
20-07-2024,Mouse,Accessories,South,2,1254,250.09,272,ABC0272,627,35,4,Standard,3.9,Regular,No,Not Returned,No
14-06-2023,Printer,Office,West,3,705,196.05,273,ABC0273,235,7,11,Express,1,Regular,Yes,Low Rating,No
10-04-2022,Mouse,Accessories,West,1,916,223.5,274,ABC0274,916,28,11,Standard,1,Regular,Yes,Low Rating,No
01-10-2024,Printer,Office,North,2,848,129.96,275,ABC0275,424,36,5,Same Day,3.5,Regular,No,Not Returned,No
10-05-2022,Monitor,Accessories,East,8,2240,313.17,276,ABC0276,280,26,3,Express,3.4,Regular,No,Not Returned,No
28-01-2022,Monitor,Accessories,South,1,940,120.35,277,ABC0277,940,27,6,Same Day,3.1,Regular,No,Not Returned,No
05-04-2023,Headphones,Accessories,West,5,1550,203.51,278,ABC0278,310,6,11,Same Day,1,Regular,Yes,Low Rating,No
22-09-2023,Keyboard,Accessories,South,7,2352,256.4,279,ABC0279,336,31,12,Standard,1,Premium,Yes,Low Rating,No
29-08-2024,Smartwatch,Electronics,North,9,1638,183.75,280,ABC0280,182,6,5,Standard,3.2,Regular,No,Not Returned,No
18-11-2023,Camera,Electronics,North,6,7164,1442.72,281,ABC0281,1194,30,3,Express,3.2,Premium,No,Not Returned,No
12-09-2023,Mouse,Accessories,East,1,205,54.54,282,ABC0282,205,21,6,Express,2.8,Regular,Yes,Product Issue,No
26-05-2023,Keyboard,Accessories,North,2,766,49.23,283,ABC0283,383,37,6,Express,3.6,Regular,Yes,Product Issue,No
30-04-2023,Keyboard,Accessories,North,1,168,17.84,284,ABC0284,168,13,8,Same Day,1.7,Regular,Yes,Low Rating,No
01-11-2024,Mouse,Accessories,South,1,1058,207.55,285,ABC0285,1058,33,2,Standard,4.2,Regular,No,Not Returned,No
06-05-2022,Keyboard,Accessories,South,5,1455,423.81,286,ABC0286,291,30,1,Standard,5,Regular,No,Not Returned,No
10-05-2023,Camera,Electronics,East,2,2224,364.04,287,ABC0287,1112,39,4,Standard,3.1,Regular,No,Not Returned,No
04-11-2022,Smartphone,Electronics,West,7,1400,80.49,288,ABC0288,200,29,7,Express,3.4,Regular,Yes,Product Issue,No
09-05-2022,Smartphone,Electronics,East,7,7567,2213.18,289,ABC0289,1081,28,11,Standard,1.2,Premium,Yes,Low Rating,No
07-11-2022,Tablet,Electronics,East,6,3396,987.68,290,ABC0290,566,17,10,Standard,1.7,Premium,Yes,Low Rating,No
11-08-2023,Smartwatch,Electronics,East,2,704,135.63,291,ABC0291,352,11,3,Standard,4.6,Regular,No,Not Returned,No
21-10-2024,Tablet,Electronics,East,9,7767,2172.19,292,ABC0292,863,24,3,Express,3.8,Premium,No,Not Returned,No
06-10-2024,Mouse,Accessories,West,5,2050,157.13,293,ABC0293,410,5,5,Standard,3.6,Regular,No,Not Returned,No
08-08-2023,Monitor,Accessories,North,9,10458,2799.48,294,ABC0294,1162,12,5,Express,3.8,Premium,No,Not Returned,No
19-01-2022,Camera,Electronics,South,4,4700,619.26,295,ABC0295,1175,20,10,Standard,1.3,Premium,Yes,Low Rating,No
30-04-2024,Smartphone,Electronics,North,2,892,222.51,296,ABC0296,446,18,3,Standard,3.6,Regular,No,Not Returned,No
26-12-2023,Laptop,Electronics,East,8,6968,1479.09,297,ABC0297,871,16,9,Standard,1.9,Premium,Yes,Low Rating,No
07-04-2024,Laptop,Electronics,North,7,1344,300.88,298,ABC0298,192,27,4,Express,3.6,Regular,No,Not Returned,No
18-10-2022,Camera,Electronics,West,1,354,65.99,299,ABC0299,354,19,3,Express,3.5,Regular,Yes,Product Issue,No
21-04-2024,Monitor,Accessories,South,3,3051,662.23,300,ABC0300,1017,32,11,Standard,1,Premium,Yes,Low Rating,No
26-03-2024,Camera,Electronics,South,3,402,106.87,301,ABC0301,134,38,2,Same Day,2.6,Regular,Yes,Not Returned,No
31-10-2022,Monitor,Accessories,North,5,3570,517.82,302,ABC0302,714,6,10,Express,1.5,Premium,Yes,Low Rating,No
03-03-2023,Keyboard,Accessories,North,7,3829,876.35,303,ABC0303,547,36,11,Express,1.8,Premium,Yes,Low Rating,No
03-02-2023,Mouse,Accessories,North,7,4676,242.64,304,ABC0304,668,27,9,Standard,1.2,Premium,Yes,Low Rating,No
15-04-2023,Keyboard,Accessories,East,3,1119,317.36,305,ABC0305,373,26,4,Same Day,3.4,Regular,No,Not Returned,No
09-05-2023,Smartphone,Electronics,East,4,4228,764.3,306,ABC0306,1057,29,3,Standard,5,Premium,No,Not Returned,No
02-01-2022,Headphones,Accessories,North,8,1240,251.2,307,ABC0307,155,26,7,Express,2.7,Regular,Yes,Not Returned,No
28-11-2024,Keyboard,Accessories,North,9,3591,342.18,308,ABC0308,399,26,8,Express,3,Premium,No,Not Returned,No
05-02-2022,Printer,Office,West,8,3952,451.08,309,ABC0309,494,10,11,Standard,1,Premium,Yes,Low Rating,No
05-06-2024,Keyboard,Accessories,South,6,3648,1050.08,310,ABC0310,608,19,2,Standard,4.6,Premium,No,Not Returned,No
15-11-2024,Monitor,Accessories,North,5,3875,768.74,311,ABC0311,775,37,7,Same Day,2.1,Premium,Yes,Low Rating,No
13-11-2023,Smartwatch,Electronics,West,8,3416,478.9,312,ABC0312,427,12,12,Same Day,1.2,Premium,Yes,Low Rating,No
19-02-2022,Tablet,Electronics,West,1,908,222.58,313,ABC0313,908,9,5,Express,3.8,Regular,No,Not Returned,No
06-05-2024,Headphones,Accessories,South,4,4532,987.32,314,ABC0314,1133,8,11,Same Day,1.6,Premium,Yes,Low Rating,No
04-08-2023,Headphones,Accessories,East,4,4168,650.15,315,ABC0315,1042,10,5,Same Day,3.2,Premium,No,Not Returned,No
23-09-2023,Laptop,Electronics,North,3,3543,941.37,316,ABC0316,1181,36,3,Express,4.1,Premium,No,Not Returned,No
14-09-2024,Laptop,Electronics,East,6,5124,1078.57,317,ABC0317,854,34,5,Express,3.5,Premium,No,Not Returned,No
17-03-2023,Smartwatch,Electronics,South,9,5751,1196.23,318,ABC0318,639,39,12,Express,1.3,Premium,Yes,Low Rating,No
29-09-2023,Camera,Electronics,East,2,624,139.64,319,ABC0319,312,20,2,Express,4.3,Regular,No,Not Returned,No
01-12-2023,Camera,Electronics,South,1,508,151.29,320,ABC0320,508,17,4,Standard,4.1,Regular,No,Not Returned,No
13-09-2023,Headphones,Accessories,South,4,4700,914.6,321,ABC0321,1175,34,6,Express,3.7,Premium,No,Not Returned,No
14-03-2022,Keyboard,Accessories,West,8,3216,639.78,322,ABC0322,402,23,1,Express,4.5,Premium,No,Not Returned,No
15-07-2023,Laptop,Electronics,West,6,2844,581,323,ABC0323,474,21,10,Express,1.7,Premium,Yes,Low Rating,No
29-05-2022,Smartphone,Electronics,West,5,2385,258.6,324,ABC0324,477,23,4,Same Day,3.2,Premium,No,Not Returned,No
16-01-2023,Monitor,Accessories,South,8,928,170.05,325,ABC0325,116,32,6,Express,3.2,Regular,No,Not Returned,No
06-09-2023,Headphones,Accessories,North,6,4656,673.35,326,ABC0326,776,30,9,Standard,2.2,Premium,Yes,Low Rating,No
29-03-2023,Headphones,Accessories,North,2,330,21.46,327,ABC0327,165,30,11,Standard,1.4,Regular,Yes,Low Rating,No
01-11-2023,Camera,Electronics,North,7,1799,274.11,328,ABC0328,257,27,11,Express,1.4,Regular,Yes,Low Rating,No
25-08-2022,Printer,Office,East,1,1029,173.61,329,ABC0329,1029,13,2,Standard,5,Regular,No,Not Returned,No
30-12-2022,Headphones,Accessories,North,8,5432,1619.39,330,ABC0330,679,16,11,Same Day,1,Premium,Yes,Low Rating,No
04-09-2024,Camera,Electronics,West,5,5785,1191.11,331,ABC0331,1157,5,7,Express,2.4,Premium,Yes,Low Rating,No
08-01-2024,Printer,Office,North,1,1062,272.42,332,ABC0332,1062,5,6,Standard,2.8,Regular,Yes,Not Returned,No
27-12-2022,Keyboard,Accessories,North,1,163,22.07,333,ABC0333,163,38,2,Standard,5,Regular,Yes,Product Issue,No
14-04-2024,Smartphone,Electronics,West,9,9162,1625.62,334,ABC0334,1018,36,8,Express,2.6,Premium,Yes,Not Returned,No
10-02-2023,Printer,Office,East,4,1440,130.24,335,ABC0335,360,29,7,Standard,2.9,Regular,Yes,Not Returned,No
15-07-2023,Monitor,Accessories,South,5,1465,149.62,336,ABC0336,293,5,11,Express,2,Regular,Yes,Low Rating,No
27-10-2024,Monitor,Accessories,West,2,366,31.23,337,ABC0337,183,20,5,Standard,3.2,Regular,Yes,Product Issue,No
19-07-2024,Camera,Electronics,South,5,3135,277.28,338,ABC0338,627,9,12,Same Day,1.3,Premium,Yes,Low Rating,No
03-03-2024,Keyboard,Accessories,North,2,630,161.04,339,ABC0339,315,26,5,Standard,3.1,Regular,No,Not Returned,No
12-04-2024,Monitor,Accessories,South,1,213,42.94,340,ABC0340,213,33,7,Standard,2.1,Regular,Yes,Low Rating,No
20-06-2024,Monitor,Accessories,North,4,3792,1092.85,341,ABC0341,948,7,9,Express,2.9,Premium,Yes,Late Delivery,No
21-06-2023,Mouse,Accessories,East,2,1932,109.07,342,ABC0342,966,16,11,Standard,1.5,Regular,Yes,Low Rating,No
25-01-2023,Keyboard,Accessories,West,4,4152,317.28,343,ABC0343,1038,30,9,Express,2.3,Premium,Yes,Low Rating,No
17-02-2024,Smartphone,Electronics,North,7,3612,529.57,344,ABC0344,516,20,9,Same Day,1.5,Premium,Yes,Low Rating,No
09-09-2024,Smartphone,Electronics,East,2,2258,280.76,345,ABC0345,1129,26,6,Express,3.3,Regular,No,Not Returned,No
09-07-2022,Camera,Electronics,South,3,594,47.73,346,ABC0346,198,33,10,Express,2.6,Regular,Yes,Late Delivery,No
01-09-2023,Headphones,Accessories,West,7,8071,1799.06,347,ABC0347,1153,18,6,Standard,2.9,Premium,Yes,Not Returned,No
30-03-2024,Keyboard,Accessories,North,7,5838,631.45,348,ABC0348,834,32,3,Same Day,3.4,Premium,No,Not Returned,No
22-12-2024,Keyboard,Accessories,North,4,692,181.31,349,ABC0349,173,9,1,Express,4.8,Regular,No,Not Returned,No
08-09-2024,Keyboard,Accessories,South,3,1704,309.06,350,ABC0350,568,34,7,Standard,2.1,Regular,Yes,Low Rating,No
21-01-2023,Printer,Office,South,5,3235,941.24,351,ABC0351,647,9,4,Standard,2.9,Premium,Yes,Not Returned,No
12-10-2023,Mouse,Accessories,East,6,4746,545.57,352,ABC0352,791,16,1,Express,4.3,Premium,No,Not Returned,No
01-08-2022,Smartwatch,Electronics,South,8,7600,788.88,353,ABC0353,950,20,8,Standard,2.1,Premium,Yes,Low Rating,No
03-11-2023,Smartphone,Electronics,West,5,1935,128.01,354,ABC0354,387,30,12,Express,1,Regular,Yes,Low Rating,No
04-12-2023,Laptop,Electronics,North,3,1638,306.29,355,ABC0355,546,30,6,Express,3.7,Regular,No,Not Returned,No
30-06-2023,Keyboard,Accessories,West,7,4746,816.6,356,ABC0356,678,25,6,Express,3.9,Premium,No,Not Returned,No
01-02-2023,Smartphone,Electronics,North,8,4824,1187.93,357,ABC0357,603,37,2,Same Day,4.6,Premium,No,Not Returned,No
09-05-2022,Camera,Electronics,South,1,1193,153.72,358,ABC0358,1193,34,1,Express,4.9,Regular,No,Not Returned,No
16-12-2023,Laptop,Electronics,East,2,562,92.94,359,ABC0359,281,27,2,Standard,4.3,Regular,Yes,Product Issue,No
20-03-2022,Smartphone,Electronics,North,8,6200,1296.84,360,ABC0360,775,14,4,Same Day,3.2,Premium,No,Not Returned,No
28-07-2024,Printer,Office,North,8,4128,315.48,361,ABC0361,516,9,2,Standard,5,Premium,No,Not Returned,No
28-03-2022,Printer,Office,East,5,5405,326.56,362,ABC0362,1081,38,1,Same Day,4.6,Premium,No,Not Returned,No
06-11-2024,Laptop,Electronics,North,3,1371,104.66,363,ABC0363,457,35,7,Same Day,2.4,Regular,Yes,Low Rating,No
01-01-2023,Keyboard,Accessories,West,5,1405,194.33,364,ABC0364,281,14,11,Same Day,1.8,Regular,Yes,Low Rating,No
18-03-2023,Keyboard,Accessories,North,3,1644,158.32,365,ABC0365,548,23,11,Same Day,1.3,Regular,Yes,Low Rating,No
18-09-2024,Mouse,Accessories,West,6,3414,396.92,366,ABC0366,569,36,12,Standard,1.5,Premium,Yes,Low Rating,No
19-08-2024,Laptop,Electronics,East,8,3272,674.57,367,ABC0367,409,5,8,Express,2.1,Premium,Yes,Low Rating,No
18-06-2022,Smartphone,Electronics,North,3,2655,646.91,368,ABC0368,885,9,6,Standard,3.5,Premium,No,Not Returned,No
29-05-2022,Smartwatch,Electronics,West,7,1673,458.32,369,ABC0369,239,8,4,Express,4.2,Regular,No,Not Returned,No
09-06-2022,Tablet,Electronics,East,2,846,145.09,370,ABC0370,423,20,6,Standard,3.7,Regular,No,Not Returned,No
03-05-2023,Smartphone,Electronics,East,1,985,196.64,371,ABC0371,985,28,3,Same Day,3.6,Regular,No,Not Returned,No
17-11-2023,Smartwatch,Electronics,North,9,7551,894.4,372,ABC0372,839,20,12,Same Day,1,Premium,Yes,Low Rating,No
08-02-2022,Tablet,Electronics,North,5,855,217.16,373,ABC0373,171,6,8,Express,3.3,Regular,No,Not Returned,No
23-10-2023,Camera,Electronics,South,2,396,94.55,374,ABC0374,198,32,10,Express,1.5,Regular,Yes,Low Rating,No
24-08-2022,Tablet,Electronics,West,8,2296,560.48,375,ABC0375,287,36,2,Standard,4.7,Regular,No,Not Returned,No
09-05-2024,Monitor,Accessories,North,6,1704,199.94,376,ABC0376,284,31,5,Express,4.5,Regular,No,Not Returned,No
12-03-2023,Smartphone,Electronics,East,2,1180,261.16,377,ABC0377,590,24,1,Standard,3.7,Regular,No,Not Returned,No
05-10-2022,Smartphone,Electronics,East,3,411,55.73,378,ABC0378,137,28,6,Express,2.9,Regular,Yes,Product Issue,No
19-01-2022,Mouse,Accessories,East,1,745,151.22,379,ABC0379,745,16,2,Express,4.3,Regular,No,Not Returned,No
09-05-2022,Printer,Office,West,9,10656,961.3,380,ABC0380,1184,39,4,Express,2.8,Premium,Yes,Not Returned,No
23-05-2024,Mouse,Accessories,South,3,1494,178.5,381,ABC0381,498,37,6,Same Day,2.8,Regular,Yes,Not Returned,No
11-07-2024,Camera,Electronics,South,5,1755,358.01,382,ABC0382,351,37,10,Same Day,1.2,Regular,Yes,Low Rating,No
22-08-2022,Camera,Electronics,South,9,4941,894.52,383,ABC0383,549,16,11,Standard,1.8,Premium,Yes,Low Rating,No
03-11-2024,Smartwatch,Electronics,North,6,6510,1539.18,384,ABC0384,1085,7,8,Express,1.5,Premium,Yes,Low Rating,No
11-10-2024,Smartphone,Electronics,South,5,5465,719.92,385,ABC0385,1093,5,12,Standard,1.9,Premium,Yes,Low Rating,No
09-11-2024,Tablet,Electronics,South,3,3522,285.91,386,ABC0386,1174,37,8,Express,2.7,Premium,Yes,Not Returned,No
01-04-2024,Tablet,Electronics,West,6,1656,139.86,387,ABC0387,276,14,11,Same Day,1,Regular,Yes,Low Rating,No
07-07-2022,Printer,Office,North,5,1255,257.15,388,ABC0388,251,33,6,Same Day,3.5,Regular,No,Not Returned,No
10-06-2023,Keyboard,Accessories,East,1,1192,320.13,389,ABC0389,1192,17,4,Express,4,Regular,No,Not Returned,No
15-05-2023,Tablet,Electronics,West,5,1925,204.74,390,ABC0390,385,16,8,Express,2.3,Regular,Yes,Low Rating,No
08-06-2022,Tablet,Electronics,West,8,1688,337.33,391,ABC0391,211,35,8,Same Day,2,Regular,Yes,Low Rating,No
26-06-2023,Headphones,Accessories,South,1,260,16.81,392,ABC0392,260,6,10,Same Day,1.9,Regular,Yes,Low Rating,No
19-01-2022,Monitor,Accessories,West,5,4880,1250.66,393,ABC0393,976,39,1,Standard,4.7,Premium,No,Not Returned,No
10-04-2024,Keyboard,Accessories,West,7,1134,179.74,394,ABC0394,162,27,4,Same Day,3.3,Regular,No,Not Returned,No
10-06-2022,Laptop,Electronics,North,9,9621,1201.29,395,ABC0395,1069,21,4,Express,3,Premium,No,Not Returned,No
03-02-2023,Monitor,Accessories,South,4,2836,698.83,396,ABC0396,709,30,7,Standard,2.2,Premium,Yes,Low Rating,No
15-05-2023,Printer,Office,North,9,5859,1153.89,397,ABC0397,651,12,11,Express,1.1,Premium,Yes,Low Rating,No
11-09-2022,Smartwatch,Electronics,South,2,2044,460.03,398,ABC0398,1022,33,7,Standard,3.2,Regular,No,Not Returned,No
01-07-2023,Monitor,Accessories,South,1,612,174.52,399,ABC0399,612,30,11,Express,1.8,Regular,Yes,Low Rating,No
18-02-2022,Smartwatch,Electronics,North,3,1890,492.31,400,ABC0400,630,14,8,Same Day,2.1,Regular,Yes,Low Rating,No
30-09-2023,Smartwatch,Electronics,East,5,2025,168.82,401,ABC0401,405,30,11,Express,1.1,Regular,Yes,Low Rating,No
04-09-2023,Printer,Office,South,2,1960,312.06,402,ABC0402,980,38,5,Standard,3.8,Regular,No,Not Returned,No
07-07-2022,Camera,Electronics,North,6,4410,893.27,403,ABC0403,735,11,7,Express,2.8,Premium,Yes,Not Returned,No
14-07-2024,Keyboard,Accessories,West,8,8272,2391.88,404,ABC0404,1034,8,8,Standard,2.5,Premium,Yes,Not Returned,No
